UID,Sports
28887,FEDE|111
28894,FEDE|123
28895,FEDE|111
28897,FEDE|109
28901,FEDE|109
28904,FEDE|111
28912,FEDE|110
28919,FEDE|245
28942,FEDE|218
28948,FEDE|105
28952,FEDE|124
28969,FEDE|111
28978,FEDE|127
28979,FEDE|101
28980,FEDE|242
28989,FEDE|403
28990,FEDE|117
28993,FEDE|229
28996,FEDE|111
28997,FEDE|128
28998,FEDE|501
29015,FEDE|103
29022,FEDE|245
29024,FEDE|115
29028,FEDE|105
29039,FEDE|123
29042,FEDE|115
29043,FEDE|111
29048,FEDE|103
29050,FEDE|103
29060,FEDE|111
29065,FEDE|111
29067,FEDE|418
29071,FEDE|245
29078,FEDE|218
29089,FEDE|117
29092,FEDE|245
29093,FEDE|406
29098,FEDE|128
29101,FEDE|402
29102,FEDE|113
29104,FEDE|117
29114,FEDE|111
29122,FEDE|123
29123,FEDE|249
29128,FEDE|221
29132,FEDE|111
29133,FEDE|132
29136,FEDE|111
29141,FEDE|103
29149,FEDE|129
29156,FEDE|101
29163,FEDE|123
29164,FEDE|111
29172,FEDE|103
29175,FEDE|402
29177,FEDE|125
29184,FEDE|111
29189,FEDE|117
29193,FEDE|221
29196,FEDE|111
29198,FEDE|245
29200,FEDE|107
29208,FEDE|108
29213,FEDE|101
29221,FEDE|601
29230,FEDE|221
29235,FEDE|128
29239,FEDE|128
29253,FEDE|129
29254,FEDE|109
29256,FEDE|601
29260,FEDE|129
29265,FEDE|221
29277,FEDE|111
29292,FEDE|109
29293,FEDE|245
29296,FEDE|110
29305,FEDE|111
29306,FEDE|245
29309,FEDE|404
29312,FEDE|413
29320,FEDE|115
29322,FEDE|103
29330,FEDE|245
29334,FEDE|245
29341,FEDE|132
29342,FEDE|406
29343,FEDE|111
29345,FEDE|413
29352,FEDE|101
29359,FEDE|132
29363,FEDE|105
29368,FEDE|404
29376,FEDE|105
29386,FEDE|128
29389,FEDE|245
29393,FEDE|420
29394,FEDE|101
29419,FEDE|132
29420,FEDE|413
29431,FEDE|406
29432,FEDE|413
29434,FEDE|406
29437,FEDE|113
29445,FEDE|413
29450,FEDE|404
29451,FEDE|413
29452,FEDE|420
29466,FEDE|404
29476,FEDE|105
29478,FEDE|413
29487,FEDE|218
29510,FEDE|245
29513,FEDE|123
29514,FEDE|404
29521,FEDE|601
29541,FEDE|604
29542,FEDE|106
29552,FEDE|404
29553,FEDE|117
29555,FEDE|402
29557,FEDE|402
29570,FEDE|601
29581,FEDE|115
29584,FEDE|111
29585,FEDE|413
29590,FEDE|105
29603,FEDE|604
29604,FEDE|111
29606,FEDE|402
29614,FEDE|111
29621,FEDE|115
29623,FEDE|221
29625,FEDE|111
29636,FEDE|111
29643,FEDE|404
29648,FEDE|101
29655,FEDE|132
29657,FEDE|128
29661,FEDE|406
29664,FEDE|111
29668,FEDE|403
29670,FEDE|119
29674,FEDE|103
29677,FEDE|115
29678,FEDE|218
29680,FEDE|218
29681,FEDE|218
29686,FEDE|245
29709,FEDE|111
29714,FEDE|111
29720,FEDE|111
29724,FEDE|109
29729,FEDE|132
29733,FEDE|123
29737,FEDE|105
29742,FEDE|402
29743,FEDE|132
29752,FEDE|410
29760,FEDE|108
29777,FEDE|111
29787,FEDE|109
29789,FEDE|402
29792,FEDE|221
29795,FEDE|403
29801,FEDE|249
29803,FEDE|403
29804,FEDE|123
29805,FEDE|202
29807,FEDE|232
29808,FEDE|604
29814,FEDE|124
29819,FEDE|101
29820,FEDE|245
29826,FEDE|113
29828,FEDE|127
29840,FEDE|124
29843,FEDE|109
29845,FEDE|128
29849,FEDE|123
29860,FEDE|123
29873,FEDE|111
29875,FEDE|402
29883,FEDE|117
29887,FEDE|113
29893,FEDE|101
29897,FEDE|109
29899,FEDE|404
29903,FEDE|111
29905,FEDE|111
29909,FEDE|108
29923,FEDE|103
29928,FEDE|101
29943,FEDE|246
29954,FEDE|109
29955,FEDE|111
29956,FEDE|111
29957,FEDE|403
29961,FEDE|126
29966,FEDE|111
29972,FEDE|133
29975,FEDE|128
29982,FEDE|111
29989,FEDE|402
30006,FEDE|402
30010,FEDE|117
30015,FEDE|413
30018,FEDE|413
30032,FEDE|123
30037,FEDE|111
30042,FEDE|132
30052,FEDE|105
30062,FEDE|245
30064,FEDE|242
30071,FEDE|111
30076,FEDE|111
30077,FEDE|413
30082,FEDE|111
30086,FEDE|604
30089,FEDE|604
30092,FEDE|111
30094,FEDE|108
30102,FEDE|406
30123,FEDE|111
30126,FEDE|111
30128,FEDE|114
30130,FEDE|105
30132,FEDE|111
30134,FEDE|133
30142,FEDE|114
30143,FEDE|111
30147,FEDE|402
30151,FEDE|129
30155,FEDE|420
30159,FEDE|111
30169,FEDE|101
30173,FEDE|604
30196,FEDE|124
30200,FEDE|105
30205,FEDE|123
30212,FEDE|402
30215,FEDE|111
30216,FEDE|413
30221,FEDE|108
30233,FEDE|218
30234,FEDE|111
30235,FEDE|123
30238,FEDE|402
30239,FEDE|115
30250,FEDE|115
30257,FEDE|111
30259,FEDE|413
30271,FEDE|124
30275,FEDE|109
30280,FEDE|123
30287,FEDE|125
30301,FEDE|123
30305,FEDE|111
30312,FEDE|242
30313,FEDE|123
30314,FEDE|413
30328,FEDE|103
30333,FEDE|413
30336,FEDE|201
30342,FEDE|132
30343,FEDE|115
30351,FEDE|111
30360,FEDE|111
30371,FEDE|111
30382,FEDE|109
30384,FEDE|105
30386,FEDE|111
30390,FEDE|108
30397,FEDE|267
30404,FEDE|125
30413,FEDE|111
30422,FEDE|111
30424,FEDE|103
30426,FEDE|245
30432,FEDE|117
30434,FEDE|218
30447,FEDE|105
30451,FEDE|105
30458,FEDE|119
30461,FEDE|229
30462,FEDE|111
30466,FEDE|113
30470,FEDE|406
30474,FEDE|119
30484,FEDE|105
30492,FEDE|109
30506,FEDE|127
30510,FEDE|105
30516,FEDE|245
30517,FEDE|410
30528,FEDE|101
30533,FEDE|415
30537,FEDE|123
30546,FEDE|117
30553,FEDE|402
30580,FEDE|413
30581,FEDE|111
30586,FEDE|115
30595,FEDE|124
30599,FEDE|133
30601,FEDE|109
30611,FEDE|123
30621,FEDE|109
30630,FEDE|111
30640,FEDE|413
30650,FEDE|222
30652,FEDE|413
30661,FEDE|123
30668,FEDE|252
30695,FEDE|221
30702,FEDE|124
30706,FEDE|129
30712,FEDE|105
30716,FEDE|101
30728,FEDE|406
30741,FEDE|111
30750,FEDE|119
30755,FEDE|111
30764,FEDE|111
30772,FEDE|101
30775,FEDE|218
30785,FEDE|403
30797,FEDE|211
30798,FEDE|219
30806,FEDE|605
30807,FEDE|218
30808,FEDE|123
30809,FEDE|109
30818,FEDE|105
30819,FEDE|402
30821,FEDE|245
30822,FEDE|111
30827,FEDE|242
30829,FEDE|218
30830,FEDE|124
30831,FEDE|119
30838,FEDE|111
30839,FEDE|403
30840,FEDE|245
30841,FEDE|111
30854,FEDE|126
30859,FEDE|245
30867,FEDE|222
30880,FEDE|105
30881,FEDE|126
30882,FEDE|413
30892,FEDE|245
30904,FEDE|417
30914,FEDE|413
30915,FEDE|401
30916,FEDE|111
30929,FEDE|103
30934,FEDE|245
30944,FEDE|102
30945,FEDE|206
30948,FEDE|413
30950,FEDE|132
30954,FEDE|257
30956,FEDE|413
30962,FEDE|221
30974,FEDE|111
30975,FEDE|111
30976,FEDE|123
30985,FEDE|402
30995,FEDE|109
31000,FEDE|413
31004,FEDE|410
31005,FEDE|111
31013,FEDE|111
31019,FEDE|101
31025,FEDE|115
31032,FEDE|413
31042,FEDE|123
31046,FEDE|123
31048,FEDE|245
31050,FEDE|115
31065,FEDE|116
31074,FEDE|124
31081,FEDE|415
31101,FEDE|402
31105,FEDE|125
31110,FEDE|402
31117,FEDE|604
31120,FEDE|210
31123,FEDE|406
31125,FEDE|402
31127,FEDE|111
31147,FEDE|111
31160,FEDE|115
31162,FEDE|406
31178,FEDE|109
31190,FEDE|132
31196,FEDE|109
31201,FEDE|109
31205,FEDE|123
31209,FEDE|111
31223,FEDE|123
31231,FEDE|410
31237,FEDE|103
31247,FEDE|115
31263,FEDE|420
31268,FEDE|242
31293,FEDE|132
31308,FEDE|105
31315,FEDE|109
31321,FEDE|115
31329,FEDE|111
31331,FEDE|109
31336,FEDE|111
31346,FEDE|121
31358,FEDE|229
31383,FEDE|211
31387,FEDE|117
31392,FEDE|402
31396,FEDE|113
31399,FEDE|111
31403,FEDE|402
31413,FEDE|101
31417,FEDE|111
31421,FEDE|123
31423,FEDE|402
31434,FEDE|402
31435,FEDE|111
31440,FEDE|211
31445,FEDE|258
31448,FEDE|125
31453,FEDE|111
31455,FEDE|410
31456,FEDE|111
31464,FEDE|420
31467,FEDE|111
31468,FEDE|111
31469,FEDE|408
31470,FEDE|111
31471,FEDE|109
31475,FEDE|105
31481,FEDE|111
31512,FEDE|113
31527,FEDE|212
31539,FEDE|402
31544,FEDE|133
31568,FEDE|123
31570,FEDE|601
31571,FEDE|402
31577,FEDE|121
31580,FEDE|111
31583,FEDE|117
31587,FEDE|119
31590,FEDE|410
31599,FEDE|242
31603,FEDE|111
31612,FEDE|103
31613,FEDE|402
31615,FEDE|402
31616,FEDE|402
31617,FEDE|211
31618,FEDE|109
31622,FEDE|261
31627,FEDE|105
31632,FEDE|111
31640,FEDE|133
31643,FEDE|417
31648,FEDE|417
31650,FEDE|111
31653,FEDE|417
31665,FEDE|233
31671,FEDE|109
31679,FEDE|111
31680,FEDE|124
31688,FEDE|133
31698,FEDE|402
31700,FEDE|402
31704,FEDE|211
31707,FEDE|117
31712,FEDE|402
31714,FEDE|132
31717,FEDE|402
31727,FEDE|211
31735,FEDE|604
31739,FEDE|420
31742,FEDE|218
31743,FEDE|402
31747,FEDE|219
31761,FEDE|109
31763,FEDE|132
31764,FEDE|402
31767,FEDE|123
31774,FEDE|229
31775,FEDE|103
31776,FEDE|408
31777,FEDE|408
31780,FEDE|408
31785,FEDE|211
31788,FEDE|109
31789,FEDE|111
31804,FEDE|128
31809,FEDE|420
31814,FEDE|402
31826,FEDE|111
31829,FEDE|132
31833,FEDE|105
31838,FEDE|420
31839,FEDE|111
31843,FEDE|242
31847,FEDE|402
31850,FEDE|420
31851,FEDE|211
31858,FEDE|105
31865,FEDE|410
31873,FEDE|401
31874,FEDE|218
31875,FEDE|101
31881,FEDE|132
31885,FEDE|133
31895,FEDE|211
31904,FEDE|115
31905,FEDE|402
31911,FEDE|403
31918,FEDE|111
31919,FEDE|401
31921,FEDE|111
31923,FEDE|211
31934,FEDE|402
31938,FEDE|115
31943,FEDE|266
31944,FEDE|221
31951,FEDE|603
31961,FEDE|109
31969,FEDE|402
31971,FEDE|117
31975,FEDE|125
31979,FEDE|402
31983,FEDE|410
31990,FEDE|211
31993,FEDE|117
31996,FEDE|229
31999,FEDE|222
32017,FEDE|205
32031,FEDE|402
32050,FEDE|202
32058,FEDE|420
32061,FEDE|105
32062,FEDE|604
32064,FEDE|402
32080,FEDE|109
32084,FEDE|402
32086,FEDE|413
32090,FEDE|410
32102,FEDE|601
32114,FEDE|401
32115,FEDE|603
32125,FEDE|105
32127,FEDE|111
32130,FEDE|604
32146,FEDE|605
32147,FEDE|249
32150,FEDE|246
32153,FEDE|601
32157,FEDE|402
32158,FEDE|121
32172,FEDE|410
32197,FEDE|603
32200,FEDE|603
32203,FEDE|249
32216,FEDE|604
32222,FEDE|408
32223,FEDE|221
32230,FEDE|111
32233,FEDE|232
32235,FEDE|123
32236,FEDE|249
32240,FEDE|115
32246,FEDE|131
32249,FEDE|221
32252,FEDE|131
32257,FEDE|103
32269,FEDE|401
32274,FEDE|233
32278,FEDE|410
32286,FEDE|258
32287,FEDE|603
32291,FEDE|111
32298,FEDE|212
32301,FEDE|121
32304,FEDE|111
32311,FEDE|111
32317,FEDE|501
32319,FEDE|246
32322,FEDE|125
32331,FEDE|258
32332,FEDE|501
32339,FEDE|204
32342,FEDE|125
32343,FEDE|257
32350,FEDE|105
32354,FEDE|601
32360,FEDE|420
32367,FEDE|111
32369,FEDE|115
32374,FEDE|132
32380,FEDE|604
32384,FEDE|401
32396,FEDE|133
32405,FEDE|132
32416,FEDE|266
32421,FEDE|131
32430,FEDE|408
32437,FEDE|603
32442,FEDE|401
32443,FEDE|123
32448,FEDE|413
32449,FEDE|101
32454,FEDE|403
32456,FEDE|132
32457,FEDE|123
32458,FEDE|242
32466,FEDE|132
32468,FEDE|119
32471,FEDE|111
32473,FEDE|604
32475,FEDE|123
32477,FEDE|119
32484,FEDE|221
32490,FEDE|115
32509,FEDE|105
32514,FEDE|127
32518,FEDE|603
32519,FEDE|124
32525,FEDE|212
32532,FEDE|109
32533,FEDE|109
32538,FEDE|111
32543,FEDE|111
32544,FEDE|211
32551,FEDE|123
32557,FEDE|249
32563,FEDE|604
32567,FEDE|402
32578,FEDE|221
32579,FEDE|218
32588,FEDE|111
32590,FEDE|109
32591,FEDE|202
32592,FEDE|401
32601,FEDE|132
32606,FEDE|222
32612,FEDE|410
32614,FEDE|408
32622,FEDE|402
32629,FEDE|404
32631,FEDE|201
32636,FEDE|129
32637,FEDE|218
32638,FEDE|604
32644,FEDE|124
32645,FEDE|109
32664,FEDE|124
32665,FEDE|402
32666,FEDE|406
32669,FEDE|410
32671,FEDE|402
32673,FEDE|252
32676,FEDE|402
32678,FEDE|402
32680,FEDE|132
32683,FEDE|133
32688,FEDE|209
32697,FEDE|604
32701,FEDE|105
32710,FEDE|408
32714,FEDE|111
32716,FEDE|211
32717,FEDE|109
32722,FEDE|408
32732,FEDE|401
32751,FEDE|402
32752,FEDE|124
32758,FEDE|111
32761,FEDE|249
32772,FEDE|111
32773,FEDE|401
32791,FEDE|111
32799,FEDE|211
32806,FEDE|109
32813,FEDE|245
32823,FEDE|254
32829,FEDE|604
32833,FEDE|115
32834,FEDE|604
32845,FEDE|405
32850,FEDE|111
32863,FEDE|111
32870,FEDE|604
32872,FEDE|218
32873,FEDE|103
32884,FEDE|108
32898,FEDE|410
32903,FEDE|111
32913,FEDE|410
32915,FEDE|109
32925,FEDE|132
32928,FEDE|123
32933,FEDE|408
32935,FEDE|211
32940,FEDE|105
32941,FEDE|105
32943,FEDE|105
32944,FEDE|242
32957,FEDE|133
32965,FEDE|218
32967,FEDE|404
32970,FEDE|133
32971,FEDE|115
32973,FEDE|111
32977,FEDE|123
32986,FEDE|402
32988,FEDE|105
32989,FEDE|408
32994,FEDE|111
32995,FEDE|408
32998,FEDE|501
33000,FEDE|105
33012,FEDE|408
33038,FEDE|111
33041,FEDE|258
33043,FEDE|202
33051,FEDE|242
33058,FEDE|115
33061,FEDE|402
33065,FEDE|604
33069,FEDE|113
33070,FEDE|109
33071,FEDE|129
33075,FEDE|403
33076,FEDE|401
33086,FEDE|101
33088,FEDE|219
33094,FEDE|408
33096,FEDE|123
33101,FEDE|105
33114,FEDE|211
33128,FEDE|133
33135,FEDE|406
33144,FEDE|105
33150,FEDE|105
33156,FEDE|232
33157,FEDE|229
33158,FEDE|410
33167,FEDE|229
33174,FEDE|218
33180,FEDE|121
33183,FEDE|103
33186,FEDE|205
33190,FEDE|117
33197,FEDE|229
33199,FEDE|111
33221,FEDE|109
33222,FEDE|118
33233,FEDE|603
33240,FEDE|219
33248,FEDE|404
33281,FEDE|132
33282,FEDE|115
33288,FEDE|410
33297,FEDE|111
33318,FEDE|603
33319,FEDE|601
33320,FEDE|115
33328,FEDE|605
33337,FEDE|217
33338,FEDE|401
33344,FEDE|401
33350,FEDE|403
33356,FEDE|123
33357,FEDE|123
33359,FEDE|109
33360,FEDE|408
33364,FEDE|205
33367,FEDE|501
33370,FEDE|117
33381,FEDE|413
33388,FEDE|401
33402,FEDE|111
33407,FEDE|105
33409,FEDE|125
33415,FEDE|111
33420,FEDE|258
33421,FEDE|109
33422,FEDE|125
33431,FEDE|123
33432,FEDE|402
33438,FEDE|218
33461,FEDE|109
33463,FEDE|111
33472,FEDE|129
33475,FEDE|242
33479,FEDE|604
33480,FEDE|115
33481,FEDE|402
33483,FEDE|117
33487,FEDE|221
33488,FEDE|401
33489,FEDE|105
33490,FEDE|402
33504,FEDE|105
33505,FEDE|402
33509,FEDE|402
33516,FEDE|402
33526,FEDE|242
33529,FEDE|109
33537,FEDE|603
33538,FEDE|132
33539,FEDE|401
33540,FEDE|123
33541,FEDE|402
33544,FEDE|133
33547,FEDE|222
33549,FEDE|119
33550,FEDE|132
33555,FEDE|406
33562,FEDE|211
33564,FEDE|133
33566,FEDE|123
33568,FEDE|221
33575,FEDE|133
33589,FEDE|201
33598,FEDE|129
33601,FEDE|109
33602,FEDE|111
33608,FEDE|111
33610,FEDE|115
33618,FEDE|604
33622,FEDE|129
33624,FEDE|245
33625,FEDE|126
33627,FEDE|125
33632,FEDE|410
33634,FEDE|232
33642,FEDE|115
33644,FEDE|258
33645,FEDE|401
33647,FEDE|121
33648,FEDE|404
33660,FEDE|101
33675,FEDE|406
33676,FEDE|406
33677,FEDE|402
33680,FEDE|402
33682,FEDE|410
33689,FEDE|402
33692,FEDE|121
33701,FEDE|109
33709,FEDE|109
33722,FEDE|109
33724,FEDE|404
33729,FEDE|604
33732,FEDE|119
33741,FEDE|221
33743,FEDE|202
33744,FEDE|410
33746,FEDE|410
33748,FEDE|401
33752,FEDE|111
33755,FEDE|245
33775,FEDE|111
33792,FEDE|102
33798,FEDE|111
33807,FEDE|132
33842,FEDE|133
33847,FEDE|242
33850,FEDE|604
33851,FEDE|406
33855,FEDE|410
33857,FEDE|105
33861,FEDE|420
33870,FEDE|401
33871,FEDE|119
33873,FEDE|133
33892,FEDE|133
33894,FEDE|124
33901,FEDE|126
33916,FEDE|109
33927,FEDE|133
33933,FEDE|127
33934,FEDE|218
33937,FEDE|111
33961,FEDE|604
33964,FEDE|249
33968,FEDE|249
33972,FEDE|133
33978,FEDE|111
33983,FEDE|604
33984,FEDE|117
33985,FEDE|601
33986,FEDE|105
33995,FEDE|410
33998,FEDE|218
34001,FEDE|111
34006,FEDE|132
34009,FEDE|123
34019,FEDE|408
34021,FEDE|242
34023,FEDE|113
34030,FEDE|103
34040,FEDE|111
34046,FEDE|111
34047,FEDE|123
34053,FEDE|218
34056,FEDE|420
34059,FEDE|113
34062,FEDE|221
34066,FEDE|127
34067,FEDE|242
34068,FEDE|242
34071,FEDE|121
34080,FEDE|111
34081,FEDE|111
34083,FEDE|413
34090,FEDE|403
34092,FEDE|604
34103,FEDE|605
34111,FEDE|404
34114,FEDE|402
34117,FEDE|123
34119,FEDE|119
34120,FEDE|402
34124,FEDE|245
34139,FEDE|605
34141,FEDE|115
34150,FEDE|604
34151,FEDE|601
34179,FEDE|402
34184,FEDE|103
34186,FEDE|106
34192,FEDE|123
34198,FEDE|101
34203,FEDE|115
34208,FEDE|121
34210,FEDE|408
34214,FEDE|403
34217,FEDE|121
34224,FEDE|111
34227,FEDE|413
34228,FEDE|111
34239,FEDE|115
34250,FEDE|123
34256,FEDE|109
34263,FEDE|109
34273,FEDE|242
34278,FEDE|133
34280,FEDE|117
34284,FEDE|604
34305,FEDE|402
34316,FEDE|111
34317,FEDE|115
34320,FEDE|103
34321,FEDE|408
34323,FEDE|132
34332,FEDE|402
34341,FEDE|108
34349,FEDE|111
34353,FEDE|402
34355,FEDE|111
34358,FEDE|604
34365,FEDE|403
34372,FEDE|233
34377,FEDE|211
34381,FEDE|218
34390,FEDE|111
34394,FEDE|111
34396,FEDE|105
34397,FEDE|123
34403,FEDE|111
34412,FEDE|410
34420,FEDE|105
34421,FEDE|245
34425,FEDE|253
34428,FEDE|111
34429,FEDE|105
34430,FEDE|117
34431,FEDE|111
34432,FEDE|125
34438,FEDE|402
34443,FEDE|101
34455,FEDE|111
34456,FEDE|107
34457,FEDE|123
34471,FEDE|420
34474,FEDE|252
34476,FEDE|109
34479,FEDE|402
34482,FEDE|132
34493,FEDE|267
34499,FEDE|105
34502,FEDE|218
34505,FEDE|408
34506,FEDE|420
34518,FEDE|420
34522,FEDE|420
34528,FEDE|604
34534,FEDE|113
34541,FEDE|216
34543,FEDE|117
34547,FEDE|133
34562,FEDE|402
34569,FEDE|245
34591,FEDE|242
34594,FEDE|125
34606,FEDE|605
34607,FEDE|103
34609,FEDE|105
34610,FEDE|132
34612,FEDE|245
34614,FEDE|218
34615,FEDE|420
34619,FEDE|402
34620,FEDE|402
34627,FEDE|413
34630,FEDE|212
34639,FEDE|242
34642,FEDE|108
34649,FEDE|111
34652,FEDE|105
34663,FEDE|404
34673,FEDE|420
34674,FEDE|133
34675,FEDE|111
34679,FEDE|237
34680,FEDE|249
34692,FEDE|216
34694,FEDE|402
34695,FEDE|218
34696,FEDE|111
34697,FEDE|402
34702,FEDE|105
34708,FEDE|402
34713,FEDE|413
34714,FEDE|213
34723,FEDE|242
34724,FEDE|242
34725,FEDE|125
34727,FEDE|127
34734,FEDE|132
34740,FEDE|105
34745,FEDE|245
34748,FEDE|113
34750,FEDE|111
34751,FEDE|133
34760,FEDE|115
34771,FEDE|132
34779,FEDE|117
34780,FEDE|133
34783,FEDE|109
34784,FEDE|402
34788,FEDE|402
34790,FEDE|232
34791,FEDE|216
34795,FEDE|132
34800,FEDE|128
34810,FEDE|256
34820,FEDE|241
34823,FEDE|246
34825,FEDE|132
34828,FEDE|111
34834,FEDE|604
34845,FEDE|413
34847,FEDE|404
34848,FEDE|133
34852,FEDE|404
34857,FEDE|249
34861,FEDE|242
34862,FEDE|111
34864,FEDE|420
34873,FEDE|121
34876,FEDE|413
34878,FEDE|413
34889,FEDE|123
34896,FEDE|115
34897,FEDE|111
34902,FEDE|413
34908,FEDE|202
34913,FEDE|133
34918,FEDE|221
34924,FEDE|132
34935,FEDE|604
34943,FEDE|604
34962,FEDE|245
34963,FEDE|402
34964,FEDE|249
34970,FEDE|111
34976,FEDE|245
34983,FEDE|420
34990,FEDE|103
34992,FEDE|245
34993,FEDE|129
34997,FEDE|123
35011,FEDE|108
35019,FEDE|119
35023,FEDE|115
35025,FEDE|125
35031,FEDE|125
35035,FEDE|218
35038,FEDE|245
35039,FEDE|213
35049,FEDE|242
35060,FEDE|109
35062,FEDE|111
35073,FEDE|245
35082,FEDE|127
35085,FEDE|127
35087,FEDE|101
35091,FEDE|109
35099,FEDE|115
35107,FEDE|604
35119,FEDE|245
35122,FEDE|132
35130,FEDE|125
35143,FEDE|218
35156,FEDE|105
35162,FEDE|245
35170,FEDE|111
35172,FEDE|132
35183,FEDE|109
35184,FEDE|402
35188,FEDE|123
35193,FEDE|402
35196,FEDE|101
35200,FEDE|604
35201,FEDE|604
35203,FEDE|605
35222,FEDE|413
35225,FEDE|109
35226,FEDE|102
35228,FEDE|413
35248,FEDE|132
35267,FEDE|119
35287,FEDE|601
35290,FEDE|111
35294,FEDE|111
35297,FEDE|114
35304,FEDE|245
35310,FEDE|109
35311,FEDE|123
35343,FEDE|124
35352,FEDE|413
35358,FEDE|111
35364,FEDE|111
35377,FEDE|111
35390,FEDE|402
35393,FEDE|105
35395,FEDE|408
35405,FEDE|604
35411,FEDE|403
35413,FEDE|402
35416,FEDE|111
35419,FEDE|211
35420,FEDE|111
35421,FEDE|123
35434,FEDE|111
35435,FEDE|413
35438,FEDE|132
35439,FEDE|123
35441,FEDE|105
35442,FEDE|111
35459,FEDE|249
35477,FEDE|123
35479,FEDE|109
35480,FEDE|245
35484,FEDE|413
35487,FEDE|111
35492,FEDE|108
35493,FEDE|117
35500,FEDE|402
35504,FEDE|221
35511,FEDE|111
35528,FEDE|105
35531,FEDE|111
35533,FEDE|410
35537,FEDE|111
35538,FEDE|125
35552,FEDE|403
35562,FEDE|105
35569,FEDE|402
35577,FEDE|103
35580,FEDE|111
35587,FEDE|245
35588,FEDE|129
35589,FEDE|111
35598,FEDE|245
35603,FEDE|111
35605,FEDE|111
35607,FEDE|105
35611,FEDE|245
35613,FEDE|124
35620,FEDE|105
35622,FEDE|105
35625,FEDE|242
35628,FEDE|111
35634,FEDE|103
35638,FEDE|402
35639,FEDE|115
35640,FEDE|402
35650,FEDE|403
35653,FEDE|420
35656,FEDE|408
35658,FEDE|111
35663,FEDE|406
35664,FEDE|111
35670,FEDE|604
35675,FEDE|129
35677,FEDE|403
35678,FEDE|101
35679,FEDE|111
35680,FEDE|402
35688,FEDE|604
35689,FEDE|211
35690,FEDE|111
35694,FEDE|413
35704,FEDE|101
35705,FEDE|402
35709,FEDE|604
35715,FEDE|121
35716,FEDE|229
35717,FEDE|115
35721,FEDE|413
35722,FEDE|129
35724,FEDE|219
35725,FEDE|105
35727,FEDE|245
35729,FEDE|105
35730,FEDE|413
35731,FEDE|408
35737,FEDE|119
35744,FEDE|101
35768,FEDE|111
35770,FEDE|103
35778,FEDE|249
35779,FEDE|406
35782,FEDE|117
35790,FEDE|111
35802,FEDE|111
35809,FEDE|111
35811,FEDE|105
35815,FEDE|105
35816,FEDE|242
35823,FEDE|604
35824,FEDE|213
35833,FEDE|111
35835,FEDE|111
35839,FEDE|123
35843,FEDE|105
35855,FEDE|211
35862,FEDE|403
35863,FEDE|245
35865,FEDE|132
35866,FEDE|123
35870,FEDE|105
35871,FEDE|413
35872,FEDE|119
35875,FEDE|105
35879,FEDE|109
35884,FEDE|127
35885,FEDE|111
35902,FEDE|408
35904,FEDE|123
35908,FEDE|132
35915,FEDE|105
35917,FEDE|111
35919,FEDE|105
35921,FEDE|126
35923,FEDE|105
35925,FEDE|402
35933,FEDE|111
35937,FEDE|125
35942,FEDE|124
35944,FEDE|410
35945,FEDE|111
35947,FEDE|402
35954,FEDE|112
35958,FEDE|111
35962,FEDE|402
35966,FEDE|124
35972,FEDE|201
35980,FEDE|604
35988,FEDE|111
35989,FEDE|103
35992,FEDE|604
35996,FEDE|410
36010,FEDE|124
36016,FEDE|111
36023,FEDE|420
36030,FEDE|109
36038,FEDE|604
36045,FEDE|133
36065,FEDE|420
36067,FEDE|133
36072,FEDE|105
36082,FEDE|413
36088,FEDE|123
36092,FEDE|111
36109,FEDE|101
36126,FEDE|133
36127,FEDE|101
36136,FEDE|123
36161,FEDE|132
36175,FEDE|410
36176,FEDE|121
36177,FEDE|410
36181,FEDE|410
36188,FEDE|401
36192,FEDE|106
36210,FEDE|119
36225,FEDE|109
36226,FEDE|206
36232,FEDE|410
36234,FEDE|117
36237,FEDE|232
36249,FEDE|119
36250,FEDE|123
36253,FEDE|132
36256,FEDE|404
36266,FEDE|410
36314,FEDE|403
36349,FEDE|111
36354,FEDE|410
36359,FEDE|115
36366,FEDE|129
36368,FEDE|132
36371,FEDE|101
36375,FEDE|406
36382,FEDE|232
36401,FEDE|402
36409,FEDE|413
36421,FEDE|410
36422,FEDE|605
36434,FEDE|206
36436,FEDE|111
36439,FEDE|413
36447,FEDE|117
36451,FEDE|111
36457,FEDE|111
36458,FEDE|217
36476,FEDE|604
36488,FEDE|125
36490,FEDE|501
36498,FEDE|111
36499,FEDE|123
36501,FEDE|129
36502,FEDE|129
36511,FEDE|129
36513,FEDE|403
36534,FEDE|604
36539,FEDE|604
36556,FEDE|132
36557,FEDE|211
36561,FEDE|228
36565,FEDE|111
36577,FEDE|604
36579,FEDE|402
36586,FEDE|420
36588,FEDE|401
36606,FEDE|403
36613,FEDE|103
36615,FEDE|245
36625,FEDE|111
36631,FEDE|206
36632,FEDE|410
36635,FEDE|108
36636,FEDE|111
36641,FEDE|123
36644,FEDE|245
36647,FEDE|252
36648,FEDE|605
36652,FEDE|111
36655,FEDE|123
36662,FEDE|103
36665,FEDE|132
36667,FEDE|123
36676,FEDE|105
36685,FEDE|229
36688,FEDE|229
36689,FEDE|233
36692,FEDE|217
36696,FEDE|111
36698,FEDE|111
36700,FEDE|111
36706,FEDE|123
36709,FEDE|413
36716,FEDE|410
36718,FEDE|124
36729,FEDE|229
36730,FEDE|408
36732,FEDE|254
