UID,EMP
35328,CE-1-6
35330,CE-1-4
35339,CE-1-6
35340,CE-1-6
35341,CE-1-6
35342,CE-1-6
35343,CE-1-2
35344,CE-1-3
35345,CE-1-6
35346,CE-2-2
35347,CE-2-1
35350,CE-1-6
35351,CE-1-6
35352,CE-2-2
35354,CE-1-6
35356,CE-1-5
35358,CE-1-6
35363,CE-1-6
35364,CE-1-5
35366,CE-1-6
35368,CE-1-6
35371,CE-1-6
35375,CE-1-6
35376,CE-1-6
35377,CE-1-6
35379,CE-1-6
35382,CE-1-6
35383,CE-1-6
35385,CE-1-6
35388,CE-1-6
35393,CE-1-6
35397,CE-1-6
35399,CE-1-5
35400,CE-1-6
35402,CE-1-6
35406,CE-1-6
35407,CE-1-5
35408,CE-1-6
35409,CE-1-6
35410,CE-1-6
35414,CE-1-2
35415,CE-1-3
35419,CE-1-6
35420,CE-1-2
35421,CE-1-5
35422,CE-1-6
35424,CE-2-1
35425,CE-1-6
35428,CE-1-6
35430,CE-1-6
35431,CE-2-1
35432,CE-1-5
35434,CE-1-2
35437,CE-1-6
35440,CE-1-6
35442,CE-1-6
35444,CE-2-1
35445,CE-2-2
35452,CE-1-6
35455,CE-1-6
35456,CE-1-6
35461,CE-1-6
35462,CE-1-6
35463,CE-1-6
35465,CE-1-5
35468,CE-1-6
35471,CE-1-6
35472,CE-1-6
35474,CE-2-2
35477,CE-1-6
35478,CE-1-6
35483,CE-1-6
35485,CE-1-6
35489,CE-1-6
35492,CE-2-2
35493,CE-1-6
35494,CE-2-1
35500,CE-1-6
35502,CE-1-6
35503,CE-1-6
35504,CE-1-5
35505,CE-2-2
35508,CE-1-6
35511,CE-1-6
35512,CE-1-6
35516,CE-1-6
35518,CE-1-6
35521,CE-1-6
35523,CE-1-6
35524,CE-1-6
35527,CE-1-6
35530,CE-1-6
35531,CE-1-6
35532,CE-1-6
35533,CE-1-6
35535,CE-1-6
35537,CE-1-6
35539,CE-1-6
35543,CE-1-6
35544,CE-1-6
35545,CE-1-6
35547,CE-1-6
35549,CE-1-6
35551,CE-2-1
35553,CE-1-6
35554,CE-1-6
35555,CE-1-6
35557,CE-1-6
35561,CE-1-6
35563,CE-1-5
35565,CE-1-6
35569,CE-1-6
35571,CE-1-6
35572,CE-1-6
35573,CE-1-6
35575,CE-2-1
35577,CE-1-6
35578,CE-1-6
35579,CE-1-6
35580,CE-2-2
35581,CE-1-5
35582,CE-1-6
35584,CE-1-6
35588,CE-1-6
35589,CE-1-6
35591,CE-1-5
35595,CE-1-6
35596,CE-1-6
35597,CE-1-6
35600,CE-1-6
35601,CE-1-4
35602,CE-1-6
35603,CE-1-5
35604,CE-1-5
35605,CE-1-6
35608,CE-2-2
35609,CE-1-6
35613,CE-1-6
35615,CE-1-6
35620,CE-1-6
35623,CE-1-6
35624,CE-1-6
35626,CE-1-6
35627,CE-1-6
35629,CE-1-6
35631,CE-2-1
35635,CE-1-6
35641,CE-1-6
35643,CE-1-6
35645,CE-1-6
35646,CE-1-6
35647,CE-1-6
35649,CE-1-6
35651,CE-1-6
35656,CE-1-6
35657,CE-1-6
35658,CE-1-6
35659,CE-1-6
35661,CE-1-6
35662,CE-1-6
35665,CE-1-6
35667,CE-1-6
35669,CE-1-6
35672,CE-1-6
35674,CE-1-6
35675,CE-1-6
35678,CE-2-2
35680,CE-1-5
35682,CE-2-1
35683,CE-1-6
35686,CE-1-5
35687,CE-1-6
35693,CE-1-6
35694,CE-1-6
35695,CE-1-6
35698,CE-1-6
35700,CE-1-6
35703,CE-2-1
35705,CE-1-6
35706,CE-1-6
35707,CE-1-6
35711,CE-1-2
35712,CE-1-6
35714,CE-1-6
35715,CE-1-6
35716,CE-1-6
35720,CE-1-6
35721,CE-1-5
35730,CE-1-6
35732,CE-1-6
35733,CE-1-6
35737,CE-1-6
35738,CE-1-5
35739,CE-2-1
35740,CE-1-6
35742,CE-1-6
35743,CE-1-1
35747,CE-1-5
35750,CE-1-6
35751,CE-1-6
35753,CE-1-6
35755,CE-1-1
35761,CE-1-6
35762,CE-1-5
35767,CE-2-2
35768,CE-1-6
35769,CE-2-1
35770,CE-1-6
35772,CE-2-2
35774,CE-2-2
35775,CE-2-2
35776,CE-1-6
35778,CE-2-1
35779,CE-1-6
35783,CE-1-6
35786,CE-1-6
35791,CE-1-6
35793,CE-1-6
35795,CE-1-5
35797,CE-1-2
35801,CE-1-6
35803,CE-1-6
35804,CE-1-6
35809,CE-2-2
35810,CE-1-6
35811,CE-1-1
35812,CE-2-1
35813,CE-2-2
35816,CE-1-6
35817,CE-1-6
35819,CE-1-6
35824,CE-1-6
35828,CE-1-6
35830,CE-1-6
35831,CE-1-6
35832,CE-1-6
35834,CE-1-6
35835,CE-2-1
35840,CE-1-6
35841,CE-1-6
35843,CE-1-6
35844,CE-1-6
35845,CE-1-6
35850,CE-1-6
35851,CE-1-6
35856,CE-1-6
35857,CE-1-6
35859,CE-1-2
35865,CE-2-1
35866,CE-1-6
35872,CE-1-6
35873,CE-1-6
35881,CE-2-2
35882,CE-1-6
35885,CE-2-2
35886,CE-1-6
35887,CE-1-6
35889,CE-2-1
35891,CE-1-6
35894,CE-1-6
35898,CE-1-6
35900,CE-1-6
35904,CE-1-6
35905,CE-1-6
35908,CE-1-6
35910,CE-1-5
35912,CE-1-6
35917,CE-1-6
35918,CE-1-6
35919,CE-2-1
35923,CE-1-6
35924,CE-1-6
35927,CE-1-6
35929,CE-1-6
35930,CE-1-6
35931,CE-1-6
35932,CE-1-6
35935,CE-1-6
35936,CE-1-6
35939,CE-1-6
35940,CE-1-6
35942,CE-1-6
35943,CE-1-6
35944,CE-1-6
35945,CE-1-6
35951,CE-1-6
35953,CE-1-6
35957,CE-1-6
35960,CE-1-6
35961,CE-1-6
35966,CE-1-6
35969,CE-1-6
35970,CE-1-6
35979,CE-1-6
35980,CE-1-1
35982,CE-1-6
35984,CE-1-3
35988,CE-1-1
35989,CE-1-6
35990,CE-1-5
35993,CE-1-6
35994,CE-2-1
35996,CE-1-6
35997,CE-2-2
36000,CE-1-6
36001,CE-1-6
36002,CE-1-6
36003,CE-1-6
36006,CE-1-6
36007,CE-1-6
36009,CE-1-6
36010,CE-1-6
36015,CE-1-6
36016,CE-1-2
36017,CE-1-5
36019,CE-1-6
36021,CE-1-6
36024,CE-2-1
36026,CE-1-6
36029,CE-1-6
36036,CE-1-6
36037,CE-2-1
36039,CE-1-6
36041,CE-1-6
36042,CE-1-6
36044,CE-1-6
36045,CE-1-6
36046,CE-1-6
36047,CE-1-6
36048,CE-1-6
36051,CE-1-6
36052,CE-1-6
36053,CE-1-6
36054,CE-1-5
36057,CE-1-5
36059,CE-1-6
36060,CE-1-6
36063,CE-1-6
36064,CE-1-6
36068,CE-1-6
36069,CE-1-5
36070,CE-1-6
36072,CE-1-6
36073,CE-1-6
36074,CE-1-6
36078,CE-1-6
36082,CE-1-6
36083,CE-2-1
36084,CE-1-6
36085,CE-2-1
36092,CE-1-6
36095,CE-1-6
36096,CE-1-6
36097,CE-2-1
36098,CE-1-6
36099,CE-2-1
36100,CE-1-6
36101,CE-1-5
36102,CE-1-6
36106,CE-2-1
36109,CE-1-6
36112,CE-1-6
36116,CE-1-6
36117,CE-1-6
36118,CE-1-6
36119,CE-1-6
36121,CE-1-6
36122,CE-1-6
36124,CE-1-6
36126,CE-1-6
36128,CE-1-6
36129,CE-1-6
36130,CE-1-6
36131,CE-1-6
36133,CE-1-6
36134,CE-1-6
36135,CE-1-6
36137,CE-1-2
36143,CE-1-6
36146,CE-1-6
36147,CE-1-6
36148,CE-1-6
36149,CE-1-6
36150,CE-1-6
36156,CE-1-6
36158,CE-1-6
36159,CE-1-6
36160,CE-1-6
36164,CE-1-6
36165,CE-1-6
36166,CE-1-6
36168,CE-1-6
36175,CE-1-6
36176,CE-1-6
36178,CE-1-6
36179,CE-2-1
36181,CE-1-6
36182,CE-1-6
36185,CE-2-1
36186,CE-1-6
36187,CE-1-2
36188,CE-1-6
36189,CE-1-6
36197,CE-1-6
36201,CE-1-6
36202,CE-1-6
36203,CE-1-5
36218,CE-1-6
36219,CE-1-6
36221,CE-1-6
36222,CE-1-6
36223,CE-1-6
36224,CE-1-6
36225,CE-1-6
36226,CE-1-6
36231,CE-2-2
36234,CE-2-1
36235,CE-1-6
36237,CE-1-6
36238,CE-1-5
36239,CE-1-5
36241,CE-2-2
36242,CE-1-6
36244,CE-1-3
36247,CE-1-6
36248,CE-1-6
36249,CE-2-1
36250,CE-1-6
36253,CE-1-6
36254,CE-2-1
36260,CE-1-6
36261,CE-1-5
36264,CE-1-6
36265,CE-1-6
36267,CE-1-6
36268,CE-2-1
36270,CE-1-6
36271,CE-1-6
36272,CE-1-6
36274,CE-1-6
36275,CE-1-6
36277,CE-1-6
36278,CE-1-6
36280,CE-2-2
36287,CE-1-6
36291,CE-1-6
36294,CE-2-1
36296,CE-1-6
36299,CE-2-1
36300,CE-1-5
36302,CE-1-6
36304,CE-1-6
36305,CE-1-6
36307,CE-1-6
36309,CE-1-6
36312,CE-1-6
36313,CE-1-2
36314,CE-1-6
36316,CE-1-6
36320,CE-1-6
36322,CE-1-6
36323,CE-1-6
36324,CE-2-2
36325,CE-1-2
36327,CE-2-1
36329,CE-1-6
36330,CE-1-6
36331,CE-1-5
36334,CE-2-1
36335,CE-1-6
36340,CE-1-6
36344,CE-1-6
36348,CE-1-6
36349,CE-1-6
36350,CE-1-6
36359,CE-1-1
36360,CE-1-6
36361,CE-1-6
36363,CE-1-5
36364,CE-1-6
36365,CE-1-6
36366,CE-1-6
36369,CE-1-6
36374,CE-1-6
36375,CE-1-6
36379,CE-1-6
36380,CE-1-6
36381,CE-1-6
36382,CE-1-6
36386,CE-1-6
36389,CE-1-6
36401,CE-1-5
36402,CE-2-1
36403,CE-1-6
36404,CE-1-6
36405,CE-1-6
36411,CE-2-1
36415,CE-1-6
36418,CE-1-6
36421,CE-1-6
36422,CE-1-6
36425,CE-1-6
36428,CE-1-6
36429,CE-1-2
36432,CE-1-6
36434,CE-1-6
36435,CE-1-6
36436,CE-1-6
36437,CE-1-6
36441,CE-2-1
36442,CE-1-6
36444,CE-1-6
36447,CE-2-2
36449,CE-1-6
36451,CE-1-6
36454,CE-1-6
36458,CE-1-6
36460,CE-1-6
36461,CE-2-1
36463,CE-1-6
36466,CE-1-6
36467,CE-1-6
36468,CE-1-6
36470,CE-1-3
36473,CE-1-6
36475,CE-1-6
36478,CE-2-2
36479,CE-1-5
36481,CE-1-6
36485,CE-1-6
36486,CE-1-6
36488,CE-1-6
36489,CE-1-6
36491,CE-1-6
36494,CE-1-6
36495,CE-1-6
36496,CE-2-1
36498,CE-1-6
36499,CE-2-1
36501,CE-2-1
36502,CE-1-6
36505,CE-1-6
36506,CE-1-6
36512,CE-1-6
36515,CE-1-5
36516,CE-2-2
36518,CE-1-6
36519,CE-2-1
36521,CE-2-1
36522,CE-1-6
36524,CE-1-6
36525,CE-1-6
36526,CE-1-6
36529,CE-1-6
36532,CE-1-5
36533,CE-1-6
36535,CE-1-6
36540,CE-1-6
36546,CE-2-1
36548,CE-1-6
36549,CE-1-6
36550,CE-1-6
36551,CE-1-6
36560,CE-2-2
36561,CE-1-6
36563,CE-1-4
36568,CE-1-6
36570,CE-1-6
36573,CE-1-1
36578,CE-2-2
36579,CE-2-2
36582,CE-1-6
36586,CE-1-6
36587,CE-1-6
36589,CE-1-6
36591,CE-1-6
36592,CE-1-6
36593,CE-1-6
36597,CE-1-6
36598,CE-1-6
36601,CE-1-6
36602,CE-1-6
36605,CE-1-6
36611,CE-1-6
36613,CE-2-1
36616,CE-2-1
36617,CE-1-6
36618,CE-1-5
36620,CE-1-6
36623,CE-1-6
36625,CE-1-6
36626,CE-1-6
36627,CE-2-1
36629,CE-2-1
36630,CE-1-6
36631,CE-1-6
36634,CE-1-5
36640,CE-1-3
36642,CE-1-6
36645,CE-1-6
36646,CE-1-6
36647,CE-1-6
36650,CE-2-2
36651,CE-2-2
36654,CE-1-6
36655,CE-1-6
36657,CE-1-6
36660,CE-1-6
36662,CE-2-2
36663,CE-1-6
36665,CE-1-6
36666,CE-1-6
36669,CE-1-6
36671,CE-2-1
36672,CE-1-5
36673,CE-2-2
36675,CE-1-6
36676,CE-1-6
36677,CE-1-6
36678,CE-1-6
36680,CE-1-6
36681,CE-1-6
36684,CE-1-6
36688,CE-1-6
36689,CE-1-6
36690,CE-1-6
36691,CE-1-6
36693,CE-1-6
36694,CE-1-6
36697,CE-1-6
36698,CE-1-6
36700,CE-2-1
36701,CE-1-6
36704,CE-1-6
36706,CE-1-6
36707,CE-1-6
36709,CE-1-6
36712,CE-1-6
36714,CE-1-6
36715,CE-1-6
36716,CE-1-6
36718,CE-1-6
36721,CE-1-6
36723,CE-1-1
36724,CE-1-6
36728,CE-1-6
36731,CE-2-1
36732,CE-1-6
36734,CE-1-6
36742,CE-1-6
36744,CE-1-5
36749,CE-1-3
36754,CE-1-6
36755,CE-1-6
36756,CE-1-5
36757,CE-1-6
36759,CE-1-6
36760,CE-1-6
36762,CE-1-6
36763,CE-1-6
36768,CE-1-6
36769,CE-2-2
36774,CE-2-1
36775,CE-1-2
36776,CE-1-6
36778,CE-1-5
36779,CE-1-6
36781,CE-1-6
36783,CE-1-6
36785,CE-1-6
36786,CE-1-6
36788,CE-1-6
36789,CE-1-6
36790,CE-1-5
36791,CE-2-2
36793,CE-2-2
36797,CE-1-5
36802,CE-2-2
36803,CE-1-6
36804,CE-1-5
36805,CE-1-6
36808,CE-1-6
36809,CE-1-6
36813,CE-1-6
36814,CE-1-6
36815,CE-1-5
36819,CE-1-6
36822,CE-1-6
36824,CE-1-5
36827,CE-1-6
36829,CE-1-5
36831,CE-1-6
36832,CE-1-6
36834,CE-1-6
36838,CE-1-6
36839,CE-1-6
36840,CE-1-6
36841,CE-2-2
36842,CE-1-6
36843,CE-1-6
36845,CE-1-5
36849,CE-1-6
36850,CE-1-6
36851,CE-1-6
36852,CE-1-6
36854,CE-2-1
36856,CE-1-2
36860,CE-1-6
36862,CE-1-6
36863,CE-1-5
36866,CE-2-1
36867,CE-1-5
36872,CE-1-6
36875,CE-1-6
36876,CE-1-6
36877,CE-2-1
36881,CE-1-5
36882,CE-1-6
36884,CE-1-5
36886,CE-1-6
36887,CE-1-6
36892,CE-1-6
36896,CE-1-6
36897,CE-2-1
36899,CE-1-6
36901,CE-1-6
36905,CE-2-2
36906,CE-1-6
36909,CE-1-6
36912,CE-2-2
36913,CE-1-6
36918,CE-1-6
36919,CE-1-6
36920,CE-1-6
36921,CE-1-6
36922,CE-1-6
36926,CE-1-6
36928,CE-1-6
36929,CE-1-6
36930,CE-1-5
36939,CE-1-6
36940,CE-1-6
36941,CE-1-6
36947,CE-1-6
36949,CE-2-1
36952,CE-1-6
36956,CE-1-6
36957,CE-1-3
36958,CE-1-6
36959,CE-1-6
36960,CE-2-1
36963,CE-1-2
36964,CE-2-2
36968,CE-1-5
36975,CE-2-1
36977,CE-1-6
36979,CE-1-6
36980,CE-1-6
36981,CE-1-6
36993,CE-1-6
36995,CE-2-1
36996,CE-1-6
36998,CE-1-6
36999,CE-1-6
37000,CE-1-6
37005,CE-1-2
37007,CE-1-6
37008,CE-1-6
37010,CE-2-2
37011,CE-1-6
37016,CE-1-6
37019,CE-1-6
37026,CE-1-6
37027,CE-1-6
37029,CE-1-1
37030,CE-2-2
37032,CE-1-6
37033,CE-1-6
37039,CE-1-6
37042,CE-1-6
37043,CE-1-6
37044,CE-1-6
37045,CE-1-6
37049,CE-2-1
37050,CE-1-6
37051,CE-1-6
37053,CE-2-1
37054,CE-1-6
37058,CE-1-6
37059,CE-2-1
37061,CE-1-2
37066,CE-1-5
37068,CE-1-5
37069,CE-1-6
37070,CE-1-6
37071,CE-1-6
37072,CE-1-6
37075,CE-2-2
37076,CE-1-6
37078,CE-1-6
37089,CE-1-6
37090,CE-1-6
37091,CE-2-1
37093,CE-2-2
37094,CE-1-6
37095,CE-1-6
37097,CE-1-5
37098,CE-1-6
37103,CE-1-6
37110,CE-1-6
37114,CE-1-6
37115,CE-1-6
37118,CE-1-6
37119,CE-1-6
37120,CE-1-6
37123,CE-1-6
37124,CE-1-6
37125,CE-1-6
37126,CE-2-2
37128,CE-1-6
37129,CE-1-1
37131,CE-1-6
37133,CE-1-6
37134,CE-1-6
37137,CE-1-6
37138,CE-1-6
37139,CE-1-6
37140,CE-1-6
37141,CE-1-6
37142,CE-1-6
37143,CE-2-2
37147,CE-1-6
37151,CE-1-5
37152,CE-1-3
37153,CE-1-6
37156,CE-1-6
37158,CE-1-6
37159,CE-1-5
37161,CE-1-6
37163,CE-1-5
37168,CE-1-6
37170,CE-1-6
37171,CE-1-6
37174,CE-1-2
37175,CE-1-6
37178,CE-2-1
37179,CE-1-6
37185,CE-1-6
37189,CE-1-5
37191,CE-1-6
37193,CE-1-6
37195,CE-1-6
37202,CE-1-6
37203,CE-1-6
37204,CE-1-6
37206,CE-2-1
37207,CE-1-6
37210,CE-1-6
37213,CE-1-6
37218,CE-1-1
37220,CE-1-5
37224,CE-1-6
37225,CE-1-6
37226,CE-1-6
37227,CE-1-6
37228,CE-1-6
37229,CE-2-1
37230,CE-1-3
37234,CE-1-2
37235,CE-1-6
37238,CE-1-6
37242,CE-1-6
37244,CE-2-1
37245,CE-1-6
37246,CE-1-5
37248,CE-1-5
37249,CE-1-6
37250,CE-1-6
37251,CE-1-6
37254,CE-1-6
37256,CE-1-6
37257,CE-1-6
37260,CE-2-1
37263,CE-1-6
37265,CE-1-6
37266,CE-2-2
37267,CE-1-6
37268,CE-1-6
37271,CE-1-6
37272,CE-1-6
37274,CE-1-1
37275,CE-1-6
37276,CE-1-5
37278,CE-1-6
37284,CE-1-6
37288,CE-1-2
37289,CE-1-6
37292,CE-1-6
37293,CE-1-6
37294,CE-1-6
37296,CE-1-6
37297,CE-1-5
37303,CE-1-6
37309,CE-1-6
37310,CE-1-6
37311,CE-1-6
37312,CE-1-6
37314,CE-1-6
37315,CE-1-5
37316,CE-1-6
37317,CE-1-6
37318,CE-1-6
37319,CE-1-6
37324,CE-1-6
37326,CE-1-1
37328,CE-1-6
37332,CE-2-1
37334,CE-1-5
37335,CE-1-5
37337,CE-1-6
37341,CE-1-6
37342,CE-1-1
37343,CE-1-6
37344,CE-1-6
37345,CE-1-6
37349,CE-1-6
37351,CE-1-5
37353,CE-1-6
37355,CE-1-5
37357,CE-1-6
37358,CE-1-6
37359,CE-1-6
37360,CE-1-6
37361,CE-1-6
37362,CE-1-6
37366,CE-1-1
37370,CE-1-1
37372,CE-1-5
37373,CE-2-1
37376,CE-1-6
37379,CE-1-6
37380,CE-1-6
37384,CE-2-1
37390,CE-1-6
37396,CE-1-6
37397,CE-1-6
37400,CE-2-1
37401,CE-1-6
37402,CE-1-6
37403,CE-2-1
37405,CE-1-6
37406,CE-1-6
37407,CE-1-6
37409,CE-1-6
37411,CE-2-2
37414,CE-1-6
37415,CE-1-6
37419,CE-1-1
37420,CE-1-6
37421,CE-1-6
37422,CE-1-6
37425,CE-1-1
37426,CE-1-6
37428,CE-1-6
37430,CE-1-6
37431,CE-1-6
37432,CE-1-6
37433,CE-1-2
37435,CE-1-6
37437,CE-1-2
37440,CE-2-1
37442,CE-1-6
37446,CE-1-6
37447,CE-2-1
37448,CE-1-6
37450,CE-1-6
37451,CE-1-6
37452,CE-1-6
37453,CE-1-6
37454,CE-1-6
37455,CE-2-1
37456,CE-1-6
37457,CE-1-6
37458,CE-1-6
37461,CE-1-6
37462,CE-1-5
37463,CE-2-2
37464,CE-1-6
37466,CE-1-6
37467,CE-1-6
37469,CE-1-6
37470,CE-2-2
37473,CE-1-6
37478,CE-1-6
37482,CE-2-1
37483,CE-1-6
37485,CE-1-6
37486,CE-1-6
37487,CE-1-6
37488,CE-1-6
37493,CE-1-6
37494,CE-1-6
37501,CE-1-6
37502,CE-1-6
37503,CE-1-6
37504,CE-1-6
37505,CE-1-6
37507,CE-1-6
37511,CE-1-6
37512,CE-1-6
37514,CE-1-6
37515,CE-1-1
37517,CE-1-6
37519,CE-1-6
37522,CE-1-6
37524,CE-1-5
37525,CE-1-6
37530,CE-1-5
37531,CE-1-6
37532,CE-1-1
37538,CE-1-6
37539,CE-1-6
37540,CE-1-2
37544,CE-1-5
37546,CE-1-6
37548,CE-1-6
37550,CE-1-6
37551,CE-1-2
37554,CE-1-6
37556,CE-1-6
37557,CE-1-6
37558,CE-1-2
37561,CE-1-5
37563,CE-1-6
37566,CE-1-6
37567,CE-1-6
37570,CE-2-2
37571,CE-1-6
37572,CE-1-2
37573,CE-1-6
37576,CE-1-6
37581,CE-2-2
37583,CE-2-1
37586,CE-1-6
37589,CE-1-6
37590,CE-1-6
37592,CE-1-5
37593,CE-1-6
37595,CE-1-6
37596,CE-1-6
37597,CE-1-6
37598,CE-1-6
37599,CE-1-6
37600,CE-1-6
37604,CE-1-6
37606,CE-1-6
37607,CE-1-6
37609,CE-1-6
37610,CE-2-1
37611,CE-1-5
37614,CE-1-6
37621,CE-1-1
37622,CE-1-6
37624,CE-1-6
37630,CE-1-6
37631,CE-1-6
37632,CE-1-6
37633,CE-1-6
37636,CE-1-6
37637,CE-1-6
37638,CE-1-1
37641,CE-1-6
37642,CE-1-4
37645,CE-1-6
37646,CE-1-6
37647,CE-1-6
37648,CE-1-6
37649,CE-1-6
37655,CE-1-6
37659,CE-1-6
37660,CE-1-6
37663,CE-1-1
37664,CE-1-6
37666,CE-1-5
37671,CE-2-2
37672,CE-1-6
37674,CE-1-6
37675,CE-1-6
37676,CE-1-6
37677,CE-1-5
37679,CE-2-1
37680,CE-1-6
37682,CE-1-6
37683,CE-2-2
37684,CE-1-6
37689,CE-1-6
37690,CE-1-6
37693,CE-1-6
37697,CE-1-6
37698,CE-1-6
37699,CE-1-5
37701,CE-2-2
37704,CE-1-6
37705,CE-1-6
37707,CE-1-6
37709,CE-1-6
37711,CE-1-6
37712,CE-1-6
37713,CE-1-6
37715,CE-1-6
37717,CE-1-2
37718,CE-2-1
37719,CE-1-6
37721,CE-1-6
37722,CE-1-6
37724,CE-1-6
37725,CE-1-6
37726,CE-1-5
37728,CE-1-1
37732,CE-1-6
37736,CE-1-6
37737,CE-1-6
37740,CE-1-6
37742,CE-1-6
37745,CE-1-6
37746,CE-1-6
37748,CE-1-5
37749,CE-1-6
37753,CE-1-6
37754,CE-1-6
37756,CE-2-2
37757,CE-1-6
37758,CE-1-6
37759,CE-1-6
37761,CE-1-6
37764,CE-1-5
37769,CE-1-6
37771,CE-1-6
37772,CE-1-6
37774,CE-1-6
37775,CE-1-5
37776,CE-1-6
37778,CE-1-6
37779,CE-1-6
37782,CE-2-2
37783,CE-1-6
37784,CE-1-6
37786,CE-1-6
37788,CE-1-6
37791,CE-1-2
37793,CE-1-6
37795,CE-1-6
37796,CE-2-2
37797,CE-1-5
37798,CE-1-6
37800,CE-1-3
37801,CE-2-1
37804,CE-1-6
37806,CE-1-6
37807,CE-2-2
37809,CE-1-6
37810,CE-1-6
37811,CE-1-6
37813,CE-1-6
37815,CE-1-1
37816,CE-1-6
37817,CE-2-2
37820,CE-1-6
37822,CE-1-1
37824,CE-1-6
37825,CE-1-6
37826,CE-1-6
37827,CE-1-5
37830,CE-1-6
37832,CE-1-6
37836,CE-1-6
37838,CE-1-6
37840,CE-1-5
37841,CE-1-6
37842,CE-1-6
37844,CE-1-6
37852,CE-1-5
37853,CE-1-6
37855,CE-1-6
37856,CE-1-6
37859,CE-1-5
37860,CE-1-6
37863,CE-2-2
37865,CE-1-6
37866,CE-1-6
37867,CE-2-2
37869,CE-1-6
37871,CE-1-6
37874,CE-1-6
37875,CE-1-6
37876,CE-1-6
37877,CE-1-2
37879,CE-1-6
37880,CE-1-5
37882,CE-2-1
37883,CE-1-6
37885,CE-1-1
37886,CE-1-6
37887,CE-1-6
37890,CE-1-6
37891,CE-1-1
37893,CE-1-1
37894,CE-1-6
37895,CE-1-2
37898,CE-2-1
37901,CE-1-6
37902,CE-1-6
37905,CE-1-6
37906,CE-1-6
37907,CE-1-6
37908,CE-1-6
37909,CE-1-2
37912,CE-2-2
37914,CE-1-6
37915,CE-1-6
37916,CE-1-6
37919,CE-1-6
37920,CE-1-6
37921,CE-1-6
37927,CE-1-6
37931,CE-1-6
37933,CE-1-5
37934,CE-1-6
37935,CE-1-5
37937,CE-1-6
37944,CE-1-6
37945,CE-1-6
37946,CE-1-6
37956,CE-1-6
37961,CE-1-6
37962,CE-1-6
37965,CE-1-6
37968,CE-1-6
37969,CE-1-6
37971,CE-2-1
37972,CE-1-6
37974,CE-1-6
37980,CE-1-6
37982,CE-2-1
37983,CE-1-6
37984,CE-1-6
37985,CE-1-5
37987,CE-1-2
37988,CE-1-2
37990,CE-1-2
37992,CE-2-1
37994,CE-1-6
37995,CE-1-1
37997,CE-1-6
37998,CE-1-5
38001,CE-1-6
38003,CE-1-6
38004,CE-1-2
38005,CE-1-6
38006,CE-1-6
38007,CE-1-1
38008,CE-1-6
38011,CE-1-1
38012,CE-1-6
38014,CE-1-6
38016,CE-1-6
38019,CE-1-6
38025,CE-1-6
38028,CE-1-6
38030,CE-2-1
38031,CE-1-6
38032,CE-1-6
38033,CE-1-6
38034,CE-1-6
38035,CE-1-6
38038,CE-1-6
38039,CE-1-6
38040,CE-1-6
38041,CE-1-6
38043,CE-1-6
38045,CE-2-2
38047,CE-1-6
38048,CE-2-2
38051,CE-1-6
38052,CE-1-6
38053,CE-1-6
38054,CE-2-1
38056,CE-1-6
38058,CE-1-6
38061,CE-1-6
38063,CE-1-6
38071,CE-1-6
38072,CE-1-6
38073,CE-2-1
38074,CE-1-5
38077,CE-1-6
38078,CE-1-6
38080,CE-1-6
38081,CE-1-6
38082,CE-1-4
38083,CE-1-6
38084,CE-1-6
38086,CE-1-6
38087,CE-1-6
38089,CE-1-6
38090,CE-1-6
38091,CE-1-6
38094,CE-1-6
38097,CE-1-6
38102,CE-1-6
38105,CE-1-6
38108,CE-2-1
38112,CE-1-5
38113,CE-1-6
38114,CE-1-6
38118,CE-1-6
38119,CE-1-5
38121,CE-1-5
38122,CE-1-6
38124,CE-1-6
38127,CE-1-1
38131,CE-1-6
38132,CE-1-6
38133,CE-2-1
38134,CE-2-1
38135,CE-1-6
38138,CE-1-6
38140,CE-1-6
38144,CE-1-1
38145,CE-1-6
38148,CE-1-6
38151,CE-1-6
38156,CE-1-6
38158,CE-1-5
38159,CE-2-2
38160,CE-1-6
38161,CE-1-6
38162,CE-1-6
38163,CE-2-2
38164,CE-1-1
38166,CE-1-6
38167,CE-1-6
38168,CE-1-6
38169,CE-2-1
38172,CE-1-5
38176,CE-1-6
38179,CE-1-6
38181,CE-1-6
38182,CE-1-6
38183,CE-1-6
38184,CE-1-6
38186,CE-1-6
38192,CE-1-6
38195,CE-1-6
38196,CE-1-6
38197,CE-1-6
38198,CE-1-6
38200,CE-1-6
38202,CE-2-1
38203,CE-1-6
38205,CE-1-6
38206,CE-1-6
38207,CE-1-6
38208,CE-1-6
38210,CE-1-6
38215,CE-1-6
38217,CE-1-6
38219,CE-1-6
38221,CE-1-4
38222,CE-1-6
38227,CE-1-6
38228,CE-1-6
38229,CE-2-2
38231,CE-1-6
38234,CE-1-5
38235,CE-1-6
38236,CE-1-6
38238,CE-2-1
38239,CE-1-5
38240,CE-1-6
38245,CE-1-6
38250,CE-1-6
38252,CE-1-6
38253,CE-1-6
38255,CE-1-6
38260,CE-1-6
38263,CE-1-6
38265,CE-1-6
38267,CE-1-6
38271,CE-1-6
38272,CE-1-6
38273,CE-1-6
38279,CE-1-6
38281,CE-1-6
38284,CE-1-6
38289,CE-1-6
38290,CE-1-6
38292,CE-1-6
38296,CE-1-6
